surface	method	host	path	class	const	evidence_file
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/postChatMessages	UNKNOWN	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/proposeCancellation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/searchReturnId	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/sellerHeartBeat	UNKNOWN	updateApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/sirCounts	UNKNOWN_READLIKE	fetchAPI	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateActor	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateActorState	WRITE	updateApi	9072.fb3d110856bae8b9cb01.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateConversation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerPromotions/uploaded-listings-status	WRITE	fileUploadStatus	166.d0610b90d3ae6c69c8c0.js
seller	GET	seller.flipkart.com	/napi/sfx/UIVFilterValues	READ		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/address/add	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/bulkStockUpdateProcessStatus	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/bulkStockUpdateProcessStatusV2	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/downloadRecoReport	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/downloadStatusUIVReport	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/downloadUIVReport	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	GET	seller.flipkart.com	/napi/sfx/fetchDispatchAddress	READ		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getAllStates	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getFbfGstinDocumentDetails	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getUIVListDetails	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getUIVRecoListDetails	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/processBulkStockUpdateFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/processBulkStockUpdateFileV2	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/getRecallReturnDetails	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/sellable	UNKNOWN	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/sellable/details	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/unsellable	UNKNOWN	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/unsellable/details	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/generateReport	EXPORT	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getGeneratedReports	WRITE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getReportGroup/details	UNKNOWN_READLIKE	fetchApiUrl	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getReportGroups	UNKNOWN_READLIKE	fetchBizReportsApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/consignment/download	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recall/confirm	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	GET	seller.flipkart.com	/napi/sfx/seller/bulk/recall/delete	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recall/download	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recalls	UNKNOWN	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recalls/jobstatus	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recall/details	UNKNOWN_READLIKE		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recall/details/v2	UNKNOWN_READLIKE		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recalls	UNKNOWN		9258.26178f4d4422b76c6a94.js
seller	GET	seller.flipkart.com	/napi/sfx/seller/warehouseDetails	READ		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/streamBulkStockUpdateFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/streamDownloadedUIVReport	READ_FILE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/triggerStockUpdateDownload	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/updateListingsInventory	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/updateListingsInventoryViaSigs	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/uploadBulkConsignment	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/uploadRecallFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/validateFbfGstin	UNKNOWN	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/cancel	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/confirmPackStatus	WRITE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/getOTCDetails	UNKNOWN_READLIKE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/hyperlocalPack	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/packV2	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_labels	UNKNOWN	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_only_invoices	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_only_labels	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/rtsV2	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/update_form_ack	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/v3/download3X5Labels	READ_FILE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/v3/downloadInvoice	READ_FILE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/v3/downloadLabels	READ_FILE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipping/getShippingFee	UNKNOWN_READLIKE	updateApi	fbflite.3ef917d2d7962b242054.js
seller	UNKNOWN	seller.flipkart.com	/napi/smart-inwarding/downloadQCFile	READ_FILE		880.857b7aea12d938747f68.js
seller	GET	seller.flipkart.com	/napi/srm/GSTIN	READ	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/changeRecallPreference	UNKNOWN		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getFacilityList	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getQuestionnaireByFeature	UNKNOWN_READLIKE	getQuestionnaireByFeatureName	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getQuestionnaireData	UNKNOWN_READLIKE	getQuestionnaireData	90.4722bfd3fec2521faf2e.js
seller	GET	seller.flipkart.com	/napi/srm/getRecallPreference	READ		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/locationNames	UNKNOWN		remote-345.87db87b7d58f48047a28.js
seller	GET	seller.flipkart.com	/napi/srm/managerDetails	READ		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/preLoginIncident	UNKNOWN	contactSS	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/submitQuestionnaireV3	WRITE	submitQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/submitSkippedQuestionnaireV3	WRITE	submitSkippedQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/updateClosedQuestionnaire	WRITE	updateClosedQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/tally-reports/api/reportRequests	UNKNOWN		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getClaimEligibilty	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getClaimHistory	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getTDSClaimData	WRITE	fetchApi	966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/postTdsUploadData	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/tracking/trackReturns	UNKNOWN	updateApi	fbflite.3ef917d2d7962b242054.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchAllAnswersForQuestion	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchAnsweredQuestionsForFSN	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	GET	seller.flipkart.com	/napi/ugc/fetchSellerAnsweredProductIds	READ		sellerQnA.d71ecf8d613ae6e86754.js
seller	GET	seller.flipkart.com	/napi/ugc/fetchSellerAnsweredQuestions	READ		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchUnansweredQuestionsForFSN	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/searchAnsweredQuestions	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/submitAnswer	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/voice/translate	UNKNOWN		966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/data	UNKNOWN_READLIKE	getViewData	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/fetch-rate-card-fees	UNKNOWN_READLIKE	fetchRateCardFees	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-commission	UNKNOWN_READLIKE	getCommission	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-complete-category-tree	UNKNOWN_READLIKE	getAllCategories	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-config-service-data	UNKNOWN_READLIKE	getConfigServiceData	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-top-sellers-data	UNKNOWN_READLIKE	fetchTopSellers	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/send-feedback	UNKNOWN	sendFeedbackData	414.878c0ddff2f50b2b6b01.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/api/	UNKNOWN		vendor.ab055c9ac469a574ec45.js
vendorhub	GET	vendorhub.flipkart.com	/retail-palantir/v1/request	READ	url	25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/bulk_upload_template/client_reference_id/	WRITE		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/retail_fulfilment_asn_action_history/client_reference_id/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/retail_fulfilment_report/client_reference_id/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/triton/v1/feed/clientRefId/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	POST	vendorhub.flipkart.com	/triton/v1/feed/processor/upload	WRITE	url	25.2ef106223724e04336f8.js
vendorhub	POST	vendorhub.flipkart.com	/triton/v1/feed/search	UNKNOWN	url	25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/document-service/v1/retail/documents/upload	WRITE	url	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/download-file/	READ_FILE	href	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/getFile/v1/retail/documents/	READ_FILE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/upload/legal-metrology/feed/upload	WRITE	url	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-portal/home	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	GET	vendorhub.flipkart.com	/vendor/accounting/debit-note/	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/accounting/debit_note/details/id	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/aggregate-entities	READ	updateApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/aggregated-metrics	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/filter-data	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/product-details	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/report	EXPORT		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/sales-report	EXPORT		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/browse-tree	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/check-template	UNKNOWN		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/create-fsn	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/feed-list	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/vertical-attributes	UNKNOWN		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/config	UNKNOWN_READLIKE		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/config/sale-config	READ		blinx-main-a124d00a.js
vendorhub	POST	vendorhub.flipkart.com	/vendor/feeds/download-feed-file	READ_FILE	action	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/feed-list	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/feed-search	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/upload-feed-file	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/operational-performance	READ	updateApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/purchase-orders-summary	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/purchasing-trends	READ	updateApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/qc-norms/bis-list	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/qc-norms/upload-bis-certificates	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/qc-norms/upload-feed-file	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/recon-tool/redirect	UNKNOWN	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/return-orders-summary	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/support/send-mail	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/ticketPortalUrl	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/uam/isResourcesAuthorised	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/change-password	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/profile	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/profile/my	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/roles-and-warehouses	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/update-user	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/user	READ		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/user-activation/activate	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/user-activation/suspend	WRITE		blinx-main-a124d00a.js
vendorhub	GET	vendorhub.flipkart.com	/vendor/user-management/user-data	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/users/active	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/users/suspended	READ	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/vendor-list	READ		blinx-main-a124d00a.js
