ItemCode	Warehouse	NET_AFTER_1	NET_AFTER_2	NET_AFTER_3	NET_AFTER_4	NET_AFTER_5	NET_AFTER_6
PM0000807	BH-WST	132	132	132	0	0	0
PM0000808	BH-FG	411	411	0	0	0	0
PM0000808	BH-PM	335	335	111	-921	-433	-1729
PM0000808	BH-PP	2217	2217	2217	2217	1729	1729
PM0000808	BH-WST	188	188	188	0	0	0
PM0000809	BH-PM	0	0	0	0	0	0
PM0000809	BH-PP	0	0	0	0	0	0
PM0000809	BH-WST	5	5	0	0	0	0
PM0000810	BH-PM	0	0	0	0	0	0
PM0000810	BH-PP	654	654	654	-1081	-28	0
PM0000811	BH-PP	6572	6572	6572	-1081	-28	0
PM0000812	BH-PP	6644	6644	6644	-1081	-28	0
RM0000026	BH-PP	-250	0	0	0	0	0
RM0000026	BH-VG	250	0	0	0	0	0
RM0000027	BH-PP	-250	0	0	0	0	0
RM0000027	BH-VG	250	0	0	0	0	0
RM0000028	BH-PP	-250	0	0	0	0	0
RM0000028	BH-VG	250	0	0	0	0	0
RM0000042	BH-PP	-2269.77	0	0	0	0	0
RM0000042	BH-VG	2269.77	0	0	0	0	0
RM0000043	BH-PP	-47918.86	0	-1.1	0	0	0
RM0000043	BH-VG	47918.86	0	0	0	0	0
RM0000043	BH-WST	1.1	1.1	1.1	0	0	0
RM0000044	BH-FR	-56500	-18700	-17362	-17362	-10362	0
RM0000044	BH-PP	-245537.02	13450.06	16649.86	9982.96	3962	0
RM0000044	BH-VG	263187.08	0	0	0	0	0
RM0000044	BH-WST	0.2	0.2	0.2	0	0	0
RM0000045	BH-FR	-280	-265	399.8	399.8	399.8	0
RM0000045	BH-PP	-21205.5	449.36	449.36	-470.24	-399.8	0
RM0000045	BH-VG	21669.86	0	0	0	0	0
RM0000046	BH-FR	-4677	16038	16438	16438	17062.72	0
RM0000046	BH-LB	-1	-1	-1	0	0	0
RM0000046	BH-PP	348.76	360.04	600.04	600.04	0	0
RM0000046	BH-VG	19151.29	0	0	0	0	0
RM0000047	BH-FR	1650	-3350	-3177	-2289	-2057.59	0
RM0000047	BH-PF	-2000	0	0	0	0	0
RM0000047	BH-PP	-11839.9	1986.19	1985.99	1687.11	1776.59	-111
RM0000047	BH-VG	11615.59	-2430	-2430	-2430	-2430	0
RM0000048	BH-PP	-16500	0	0	0	0	0
RM0000048	BH-VG	16500	0	0	0	0	0
RM0000050	BH-FR	0	0	2336	2336	2336	0
RM0000050	BH-PP	-5495.3	0	0	0	0	0
RM0000050	BH-VG	5495.3	0	0	0	0	0
RM0000053	BH-FR	-441.6	-294.6	0	0	0	0
RM0000053	BH-PP	-9143.8	-147	0	0	0	0
RM0000053	BH-VG	9143.8	0	0	0	0	0
RM0000055	BH-PP	-1000	0	0	0	0	0
RM0000055	BH-VG	1000	0	0	0	0	0
RM0000056	BH-PP	-5.12	0	0	0	0	0
RM0000056	BH-VG	5.12	0	0	0	0	0
RM0000057	BH-FG	0	0	0	0	0	0
RM0000057	BH-FR	-3750	42012	0	0	0	0
RM0000057	BH-PP	-85183.58	0	0	0	0	0
RM0000057	BH-SN	-80000	-80000	0	0	0	0
RM0000057	BH-VG	130267.58	0	0	0	0	0
RM0000060	BH-PP	-83780	0	0	0	0	0
RM0000060	BH-VG	83780	0	0	0	0	0
RM0000062	BH-PM	45000	45000	45000	0	0	0
RM0000063	BH-FR	1226	1226	1226	1226	1226	0
RM0000063	BH-PP	-4126	0	0	0	0	0
RM0000063	BH-VG	4126	0	0	0	0	0
RM0000064	BH-FR	-32000	10704	18704	18704	18704	0
RM0000064	BH-PP	-20617.03	-8000.01	-0.34	0	0	0
RM0000064	BH-VG	55145.02	0	0	0	0	0
RM0000064	BH-WST	0.34	0.34	0.34	0	0	0
RM0000065	BH-PP	-650000	0	0	0	0	0
RM0000065	BH-VG	650000	0	0	0	0	0
RM0000066	BH-LB	-500001	-500001	-500001	0	0	0
RM0000066	BH-PP	-1144000	0	0	0	0	0
RM0000066	BH-VG	1144000	0	0	0	0	0
RM0000067	BH-LB	-1	-1	-1	0	0	0
RM0000067	BH-PP	-100000	0	0	0	0	0
RM0000067	BH-VG	100000	0	0	0	0	0
RM0000070	BH-LB	-245	-245	-245	0	0	0
RM0000071	BH-LB	-1002	-1002	-1002	0	0	0
RM0000074	BH-LB	-2	-2	-2	0	0	0
RM0000075	BH-LB	-2000	-2000	-2000	0	0	0
RM0000079	BH-LB	-4	-4	-4	0	0	0
RM0000084	BH-LB	-5	-5	-5	0	0	0
RM0000086	BH-FR	1273.6	1291.6	1328.8	1328.8	1328.8	0
RM0000086	BH-PP	-2049.62	16.49	34.49	0	0	0
RM0000086	BH-VG	2084.11	0	0	0	0	0
RM0000087	BH-FR	584.82	588.02	594.42	594.42	594.74	0
RM0000087	BH-PP	-11.55	-3.2	0	0	0	0
RM0000087	BH-VG	11.55	0	0	0	0	0
RM0000092	BH-LB	-250	-250	-250	0	0	0
RM0000096	BH-LB	-1	-1	-1	0	0	0
RM0000102	BH-LB	-500	-500	-500	0	0	0
RM0000103	BH-LB	-5	-5	-5	0	0	0
RM0000108	BH-PP	-2	0	0	0	0	0
RM0000108	BH-VG	2	0	0	0	0	0
RM0000112	BH-LB	-2000	-2000	-2000	0	0	0
RM0000113	BH-FR	-209000	-69000	11000	11000	11000	0
RM0000113	BH-PP	-188723.98	-80000	0	0	0	0
RM0000113	BH-VG	248723.98	0	0	0	0	0
RM0000115	BH-PF	-970.6	0	0	0	0	0
RM0000115	BH-PP	655.72	776.2	-775.8	-775.8	-463.8	0
RM0000115	BH-VG	1091.08	0	0	0	0	0
RM0000116	BH-FR	1.5	1.5	1.5	1.5	1.5	0
RM0000116	BH-PP	-0.93	0	0	0	0	0
RM0000116	BH-VG	0.93	0	0	0	0	0
RM0000117	BH-PP	-1190.4	0	0	0	0	0
RM0000117	BH-VG	1190.4	0	0	0	0	0
RM0000118	BH-PF	-20.41	0	0	0	0	0
RM0000118	BH-PP	-1836.51	113.75	-286.25	-286.25	-40	0
RM0000118	BH-VG	960.67	0	0	0	0	0
RM0000119	BH-FR	-9.5	-5	-5	-1	0	0
RM0000119	BH-PP	-6.5	0.5	0.5	0.5	-0.5	-0.5
RM0000119	BH-VG	7.5	0	0	0	0	0
RM0000120	BH-FR	-2850	-2850	-2850	-2850	-2850	0
RM0000120	BH-PP	350	2850	2850	2850	2850	0
RM0000120	BH-VG	2500	0	0	0	0	0
RM0000121	BH-PP	-284.2	0	0	0	0	0
RM0000121	BH-VG	284.2	0	0	0	0	0
RM0000123	BH-PP	-0.64	0	0	0	0	0
RM0000123	BH-VG	0.64	0	0	0	0	0
RM0000124	BH-PP	-1.2	0	0	0	0	0
RM0000124	BH-VG	1.2	0	0	0	0	0
RM0000127	BH-PP	-2	0	0	0	0	0
RM0000127	BH-VG	2	0	0	0	0	0
RM0000128	BH-PP	-221	0	0	0	0	0
RM0000128	BH-VG	221	0	0	0	0	0
RM0000129	BH-PP	-1.15	0	0	0	0	0
RM0000129	BH-VG	1.15	0	0	0	0	0
RM0000131	BH-PP	-6.09	0	0	0	0	0
RM0000131	BH-VG	6.09	0	0	0	0	0
RM0000132	BH-PP	-962.4	0	0	0	0	0
RM0000132	BH-VG	962.4	0	0	0	0	0
RM0000133	BH-PP	-43	0	0	0	0	0
RM0000133	BH-VG	43	0	0	0	0	0
RM0000134	BH-PF	-3826.56	0	0	0	0	0
RM0000134	BH-PP	-2286.16	88.3	88.3	88.3	88.3	-244.16
RM0000134	BH-VG	6509.5	0	0	0	0	0
RM0000134	BH-WST	872.96	872.96	872.96	0	0	0
RM0000135	BH-PP	-3316.4	0	0	0	0	0
RM0000135	BH-VG	3316.4	0	0	0	0	0
RM0000136	BH-PP	-2559.2	0	0	0	0	0
RM0000136	BH-VG	2559.2	0	0	0	0	0
RM0000137	BH-PP	-0.55	0	0	0	0	0
RM0000137	BH-VG	0.55	0	0	0	0	0
RM0000138	BH-PP	384.2	384.2	384.2	384.2	384.2	-28.6
RM0000139	BH-FR	1120	1120	1120	1120	1280.34	0
RM0000139	BH-PP	-963.18	76.82	76.82	76.82	0	0
RM0000139	BH-VG	1040	0	0	0	0	0
RM0000140	BH-FR	-84.25	-84.25	-84.25	-84.25	0	0
RM0000140	BH-PP	-4751.59	0.01	0.01	0.01	0	0
RM0000140	BH-VG	4751.6	0	0	0	0	0
RM0000141	BH-PP	-3670.01	0	0	0	0	0
RM0000141	BH-VG	3670.01	0	0	0	0	0
RM0000142	BH-PP	-1000	0	0	0	0	0
RM0000142	BH-VG	1000	0	0	0	0	0
RM0000143	BH-PP	-852	0	0	0	0	0
RM0000143	BH-VG	852	0	0	0	0	0
RM0000144	BH-PP	-1692.25	3448.5	3448.5	0	0	0
RM0000144	BH-VG	5140.75	0	0	0	0	0
RM0000145	BH-PF	-3200	0	0	0	0	0
RM0000145	BH-PP	-2275.41	0	0	0	0	-41.4
RM0000145	BH-VG	5475.41	0	0	0	0	0
RM0000146	BH-PF	-739.2	0	0	0	0	0
RM0000146	BH-PP	-4054	0	0	0	0	-74
RM0000146	BH-VG	4793.2	0	0	0	0	0
RM0000147	BH-PP	-1681.24	0	0	0	0	0
RM0000147	BH-VG	1681.24	0	0	0	0	0
RM0000148	BH-PP	-0.83	0.07	0.07	0.07	0.07	0
RM0000148	BH-VG	0.9	0	0	0	0	0
RM0000149	BH-FR	2570	2570	2570	2570	2570	0
RM0000149	BH-PP	-2553.3	0	0	0	0	0
RM0000149	BH-VG	2553.3	0	0	0	0	0
RM0000150	BH-PP	-1.45	0	0	0	0	0
RM0000150	BH-VG	1.45	0	0	0	0	0
RM0000151	BH-FR	-15000	10408	-24592	-24592	-11603.2	0
RM0000151	BH-NM	-30000	-30000	0	0	0	0
RM0000151	BH-PP	-57891.45	11605.01	11604.34	11605	-396.8	0
RM0000151	BH-VG	66552.46	0	0	0	0	0
RM0000151	BH-WST	0.66	0.66	0.66	0	0	0
RM0000152	BH-FR	-1600	0	0	0	0	0
RM0000152	BH-PP	-8460	-1600	0	0	0	0
RM0000152	BH-VG	8460	0	0	0	0	0
RM0000153	BH-PP	-361.3	0	0	0	0	0
RM0000153	BH-VG	361.3	0	0	0	0	0
RM0000154	BH-FR	695	695	695	695	695	0
RM0000154	BH-PP	-0.65	0	0	0	0	0
RM0000154	BH-VG	0.65	0	0	0	0	0
RM0000155	BH-FR	-13400	-2650	-2650	-2650	-550	0
RM0000155	BH-PP	-1592.04	2676.28	2676.28	377.28	-1550	0
RM0000155	BH-VG	3993.32	0	0	0	0	0
RM0000156	BH-PP	-0.45	0	0	0	0	0
RM0000156	BH-VG	0.45	0	0	0	0	0
RM0000158	BH-PP	-2.28	0	0	0	0	0
RM0000158	BH-VG	2.28	0	0	0	0	0
RM0000159	BH-PP	-3006.8	0	0	0	0	-84.4
RM0000159	BH-VG	3006.8	0	0	0	0	0
RM0000160	BH-PP	-0.24	0	0	0	0	0
RM0000160	BH-VG	0.24	0	0	0	0	0
RM0000162	BH-PP	187.8	188.6	188.6	188.6	188.6	0
RM0000162	BH-VG	0.8	0	0	0	0	0
RM0000163	BH-FR	2	2	2	2	2	0
RM0000163	BH-PP	-4.5	0	0	0	0	0
RM0000163	BH-VG	4.51	0	0	0	0	0
RM0000164	BH-FR	1	1	1	1	2	2
RM0000164	BH-PM	0	0	0	0	0	-2
RM0000164	BH-PP	-5.57	0.23	0.23	0.23	0	0
RM0000164	BH-VG	5.8	0	0	0	0	0
RM0000165	BH-FR	-10550	-1075	2125	2125	3748.7	0
RM0000165	BH-PP	1300.33	-99.68	1500.33	1500.33	0	0
RM0000165	BH-VG	200	0	0	0	0	0
RM0000166	BH-PF	-1117.6	0	0	0	0	0
RM0000166	BH-PP	367.4	367.4	367.4	367.4	367.4	0
RM0000166	BH-VG	1117.6	0	0	0	0	0
RM0000167	BH-PP	-1	0	0	0	0	0
RM0000167	BH-VG	1	0	0	0	0	0
RM0000168	BH-PF	-208	0	0	0	0	0
RM0000168	BH-PP	-603.6	0	0	0	0	0
RM0000168	BH-VG	811.6	0	0	0	0	0
RM0000168	BH-WST	116.8	116.8	0	0	0	0
RM0000169	BH-PP	-0.48	0	0	0	0	0
RM0000169	BH-VG	0.48	0	0	0	0	0
RM0000170	BH-PF	-1421	0	0	0	0	0
RM0000170	BH-PP	441.25	443.75	443.75	443	443	0
RM0000170	BH-VG	1518	0	0	0	0	0
RM0000171	BH-PF	-634	0	0	0	0	0
RM0000171	BH-PP	-584.75	37.5	37.5	37.5	36	0
RM0000171	BH-VG	1256.25	0	0	0	0	0
RM0000172	BH-PP	-2.4	0	0	0	0	0
RM0000172	BH-VG	2.4	0	0	0	0	0
RM0000173	BH-FG	0	0	0	0	-500	0
RM0000173	BH-FR	-35300	-3260	-3260	-3260	-2410	0
RM0000173	BH-PP	-65272.27	2410	2408.67	2410	2410	0
RM0000173	BH-VG	217962.27	0	0	0	0	0
RM0000173	BH-WST	1.33	1.33	1.33	0	0	0
RM0000174	BH-PF	-4269	0	0	0	0	0
RM0000174	BH-PP	-183.6	0	0	0	0	0
RM0000174	BH-VG	4452.6	0	0	0	0	0
RM0000175	BH-FR	730	730	730	730	730	0
RM0000175	BH-PP	-857.18	19.54	19.54	0	0	0
RM0000175	BH-VG	876.72	0	0	0	0	0
RM0000177	BH-PP	-4661.5	2299	2299	0	0	0
RM0000177	BH-VG	6960.5	0	0	0	0	0
RM0000178	BH-PP	-511.5	2299	2299	0	0	0
RM0000178	BH-VG	2810.5	0	0	0	0	0
RM0000179	BH-PP	-1739075	114950	114950	0	0	0
RM0000179	BH-VG	1854025	0	0	0	0	0
RM0000180	BH-PP	-250	0	0	0	0	0
RM0000180	BH-VG	250	0	0	0	0	0
RM0000184	BH-PP	0	0	0	-2.3	0	0
RM0000185	BH-PP	-3774	248.5	242.5	242.5	248.5	248.5
RM0000185	BH-VG	4022.5	0	0	0	0	0
RM0000185	BH-WST	10	10	10	10	-248.5	-248.5
RM0000186	BH-FR	2000	2000	2000	2000	2000	0
RM0000187	BH-PP	-450	0	0	0	0	0
RM0000187	BH-VG	450	0	0	0	0	0
RM0000188	BH-FR	-1935	0	0	0	0	0
RM0000188	BH-PP	-2600	0	0	0	0	0
RM0000188	BH-VG	4535	0	0	0	0	0
RM0000189	BH-FR	-1755	0	0	0	0	0
RM0000189	BH-PP	-200	0	0	0	0	0
RM0000189	BH-VG	1955	0	0	0	0	0
RM0000191	BH-FR	5000	5000	5000	5000	5000	0
RM0000192	BH-FR	-233.6	-233.6	0	0	0	0
RM0000192	BH-PP	-4122	0	0	0	0	0
RM0000192	BH-VG	4122	0	0	0	0	0
RM0000193	BH-FR	800	800	800	800	800	0
RM0000193	BH-PP	-1078.04	0	0	0	0	0
RM0000193	BH-VG	1078.04	0	0	0	0	0
RM0000194	BH-LB	-2	-2	-2	0	0	0
RM0000196	BH-FG	-350	0	0	0	0	0
RM0000196	BH-FR	350	0	0	0	0	0
RM0000196	BH-LB	150	150	0	0	0	0
RM0000196	BH-PP	-350	0	0	0	0	0
RM0000196	BH-VG	0	0	0	0	0	0
RM0000199	BH-FR	486481.5	486919.5	486919.5	486919.5	486919.5	0
RM0000199	BH-PP	-15.19	0	-0.67	0	0	0
RM0000199	BH-VG	101.19	0	0	0	0	0
RM0000199	BH-WST	0.67	0.67	0.67	0	0	0
RM0000209	BH-LB	-1227	-1227	-1227	0	0	0
RM0000242	BH-FR	-12	-7.68	-7.04	3.96	4.36	0
RM0000242	BH-PF	-0.19	0	0	0	0	0
RM0000242	BH-PP	-24.49	-0.23	0.09	0.09	0	-0.2
RM0000242	BH-VG	25.07	0	0	0	0	0
RM0000242	BH-WST	4.04	4.04	4.04	-5.36	-5.36	0
RM0000243	BH-FR	350	350	350	350	350	0
RM0000243	BH-PP	-308	0	0	0	0	0
RM0000243	BH-VG	308	0	0	0	0	0
RM0000244	BH-PP	-20	0	0	0	0	0
RM0000244	BH-VG	20	0	0	0	0	0
RM0000246	BH-PP	-663.3	0	0	0	0	0
RM0000246	BH-VG	663.3	0	0	0	0	0
RM0000249	BH-PF	-810.4	0	0	0	0	0
RM0000249	BH-PP	-352.8	40.2	-239.8	-239.8	-239.8	0
RM0000249	BH-VG	1203.4	0	0	0	0	0
RM0000250	BH-PP	-880	0	0	0	0	0
RM0000250	BH-VG	880	0	0	0	0	0
RM0000256	BH-PP	-2.7	0	0	0	0	0
RM0000256	BH-VG	2.7	0	0	0	0	0
RM0000258	BH-FG	0	0	0	0	0	0
RM0000258	BH-INT	274998	274998	274998	274998	274998	0
RM0000258	BH-JW	0	0	-274998	-274998	0	0
RM0000258	BH-PF	0	0	0	0	0	0
RM0000258	BH-PP	-103882.39	0	0	0	-274998	0
RM0000258	BH-VG	103882.39	0	0	0	0	0
RM0000258	DL-INT	0	0	0	0	0	0
RM0000258	DL-PS	3168	0	0	0	0	0
RM0000259	BH-PP	0	0	0	0	0	0
RM0000261	BH-PP	-32.8	0	0	0	0	0
RM0000261	BH-VG	32.8	0	0	0	0	0
RM0000262	BH-FR	-5200	50	50	50	132.41	0
RM0000262	BH-PP	500.16	500.16	500.16	500.16	500	0
RM0000263	BH-FR	24000	24000	24000	24000	24000	0
RM0000263	BH-PP	-35483.2	541.15	541.15	-33.6	0	0
RM0000263	BH-VG	36024.35	0	0	0	0	0
RM0000265	BH-PP	40.8	40.8	40.8	40.8	40.8	0
RM0000266	BH-FR	-8157.3	-2381.3	-2381.3	-2381.3	-1100	0
RM0000266	BH-PP	1190.83	1190.83	1190.83	1190.83	0	0
RM0000266	BH-VG	1	0	0	0	0	0
RM0000267	BH-PP	690.56	690.56	690.56	690.56	690.56	0
RM0000267	BH-VG	1072.8	0	0	0	0	0
RM0000268	BH-PP	-69230	6900	6900	0	0	0
RM0000268	BH-VG	88430	0	0	0	0	0
RM0000269	BH-PP	-2.16	0	0	0	0	0
RM0000269	BH-VG	2.16	0	0	0	0	0
