section,company,date,ref,entry_type,status,party,vehicle_no,po_or_doc,item_code,item_name,qty,uom,value_inr,metric,value,unit,in_sap,lag_days,evidence,note
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-07-06,GE-2026-2710,RAW_MATERIAL,,AWL AGRI BUSINESS LIMITED,HR63D4964,,RM0000003,,38470.0,kg_net_weighed,,billed_kg,38580.0,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=56850.000 tare=18380.000 challan_weight=38580.000 slip_no=BLANK diff_vs_bill=-110.0 pct=-0.285
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-07-01,GE-2026-0495,RAW_MATERIAL,,AWL AGRI BUSINESS LIMITED,HR63D4964,,RM0000003,,38470.0,kg_net_weighed,,billed_kg,38380.0,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=56850.000 tare=18380.000 challan_weight=38580.000 slip_no=BLANK diff_vs_bill=90.0 pct=0.234
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-06-02,GE-2026-8668,RAW_MATERIAL,,ZENBI INTERNATIONAL PRIVATE LIMITED,DL01LW0362,,PM0000865; PM0000866,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-25,GE-2026-3961,RAW_MATERIAL,,ROYAL PRIME LABELS,HR42H4618,,PM0000035; PM0000036; PM0000885; PM0000886,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-25,GE-2026-6131,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01AB5238,,PM0000053; PM0000468,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-25,GE-2026-9224,RAW_MATERIAL,,ECHO PLAST INDIA,HR69F7585,,PM0000053; PM0000358; PM0000468,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-25,GE-2026-0758,RAW_MATERIAL,,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),UK14CA0005,,PM0000594; PM0000852,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-23,GE-2026-2557,RAW_MATERIAL,,ECHO PLAST INDIA,HR69F7585,,PM0000053,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-23,GE-2026-7983,RAW_MATERIAL,,NATIONAL TIN INDUSTRIES,PB13BS8966,,PM0000077; PM0000395,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-22,GE-2026-4015,RAW_MATERIAL,,FRYSTAL PET PRIVATE LIMITED,DL1LB6032,,PM0000852,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-22,GE-2026-1940,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01LAA3980,,PM0000053,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-22,GE-2026-4317,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,GJ06AZ1007,,PM0000194,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-22,GE-2026-3024,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD II,GJ06AZ1007,,PM0000851,,1234.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-22,GE-2026-3130,RAW_MATERIAL,,ECHO PLAST INDIA,HR69F7585,,PM0000053; PM0000468,,6590.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=6590.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-21,GE-2026-6359,RAW_MATERIAL,,ROYAL PRIME LABELS,HR69G3019,,PM0000046; PM0000232; PM0000233; PM0000265; PM0000266; PM0000535,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-20,GE-2026-0149,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL1MA2995,,PM0000053; PM0000469,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-20,GE-2026-9812,RAW_MATERIAL,,SSY CONTAINERS PVT LTD,HR69D8772,,PM0000001; PM0000003,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-20,GE-2026-3768,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD II,HR58C0783,,PM0000851,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-20,GE-2026-8130,RAW_MATERIAL,,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),HP71A1858,,PM0000013,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-19,GE-2026-2200,RAW_MATERIAL,,PEARL INDUSTRIES,HR60K6966,,PM0000609,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-19,GE-2026-4847,RAW_MATERIAL,,ECHO PLAST INDIA,DL1LAE3648,,PM0000053; PM0000468,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-16,GE-2026-3801,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR61D1025,,PM0000194,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-16,GE-2026-6113,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR61D1025,,PM0000121; PM0000195,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-15,GE-2026-4460,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL1MA2995,,PM0000053; PM0000470,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-15,GE-2026-2170,RAW_MATERIAL,,SSY CONTAINERS PVT LTD,HR69G7634,,PM0000005,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-5246,RAW_MATERIAL,,ECHO PLAST INDIA,DL1LAL5105,,PM0000053; PM0000358; PM0000468,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-7777,RAW_MATERIAL,,SSY CONTAINERS PVT LTD,HR69G2966,,PM0000005,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-6695,RAW_MATERIAL,,ROYAL PRIME LABELS,HR69F9845,,PM0000107; PM0000108,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-4656,RAW_MATERIAL,,ROYAL PRIME LABELS,HR69F9845,,PM0000824,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-1281,RAW_MATERIAL,,ROYAL PRIME LABELS,HR69F9845,,PM0000041; PM0000042,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-5619,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD II,HR56B5149,,PM0000851,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-14,GE-2026-8677,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD II,HR56B5149,,PM0000251,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-05-07,GE-2026-1460,RAW_MATERIAL,,FRYSTAL PET PRIVATE LIMITED,HR69F9113,,PM0000852,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-29,GE-2026-0142,RAW_MATERIAL,,SSY CONTAINERS PVT LTD,HR69D5512,,PM0000006,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-27,GE-2026-3432,RAW_MATERIAL,,NATIONAL TIN INDUSTRIES,PB13BU6266,,PM0000076; PM0000080,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-25,GE-2026-1137,RAW_MATERIAL,,BABAJI UDYOG PVT. LTD.,DL01LV9884,,PM0000078; PM0000235,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-15,GE-2026-0660,RAW_MATERIAL,,FRYSTAL PET PRIVATE LIMITED,HR47H4370,,PM0000594; PM0000817; PM0000852,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-10,GE-2026-8070,RAW_MATERIAL,,CVS PACKAGING PRIVATE LIMITED,DL01LT0430,,PM0000658,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-08,GE-2026-8356,RAW_MATERIAL,,BABAJI UDYOG PVT. LTD.,DL01LAF7466,,PM0000079; PM0000235,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-04,GE-2026-8498,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01AB5238,,PM0000053; PM0000469; PM0000470,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-04-01,GE-2026-6435,RAW_MATERIAL,,ECHO PLAST INDIA,HR69E7710,,PM0000121,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-29,GE-2026-2158,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01LAA3980,,PM0000468,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-18,GE-2026-2268,RAW_MATERIAL,,ZENBI INTERNATIONAL PRIVATE LIMITED,HR42J6791,,PM0000824,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-16,GE-2026-2995,RAW_MATERIAL,,CVS PACKAGING PRIVATE LIMITED,DL01LT0430,,PM0000008,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-14,GE-2026-0886,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR01D1025,,PM0000121,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-07,GE-2026-9591,RAW_MATERIAL,,SWASTIK INDUSTRIES INTERNATIONAL PRIVATE LIMITED,HR69E9036,,FA0000246,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-07,GE-2026-1974,RAW_MATERIAL,,BABAJI UDYOG PVT. LTD.,DL01LV9884,,PM0000085,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-07,GE-2026-1619,RAW_MATERIAL,,ECHO PLAST INDIA,DL1LAR2907,,PM0000056,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-06,GE-2026-0730,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR58C0783,,PM0000121; PM0000194,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-06,GE-2026-9879,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL1MA2995,,PM0000053; PM0000468; PM0000469,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-03-05,GE-2026-7427,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,GJ06AZ1007,,PM0000121; PM0000194,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-28,GE-2026-1731,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR55X3163,,PM0000121,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-27,GE-2026-2919,RAW_MATERIAL,,BABAJI UDYOG PVT. LTD.,DL01LAF7466,,PM0000079,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-27,GE-2026-9741,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01AB5238,,PM0000358; PM0000468; PM0000469,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-27,GE-2026-2096,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01AB5238,,PM0000358; PM0000469,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-25,GE-2026-5119,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL01AB5238,,PM0000053; PM0000468,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-25,GE-2026-6451,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,GJ06AZ1007,,PM0000194,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-25,GE-2026-8046,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,GJ06AZ1007,,PM0000121,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-23,GE-2026-6028,RAW_MATERIAL,,EAST INDIA DRUMS AND BARRELS MANUFACTURING LIMITED AAACV4766F,HR38AD7648,,PM0000073,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-21,GE-2026-2476,RAW_MATERIAL,,RAJ TECHNOPACK PVT LTD,DL1MA2995,,PM0000053; PM0000468,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-21,GE-2026-8136,RAW_MATERIAL,,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,HR69D1930,,PM0000003; PM0000082,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-21,GE-2026-8457,RAW_MATERIAL,,SSY CONTAINERS PVT LTD,HR69C9824,,PM0000825,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_OIL,2026-02-21,GE-2026-4377,RAW_MATERIAL,,TPAC PACKAGING INDIA PVT LTD,HR01D1025,,PM0000194,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_MART,2026-05-19,GE-2026-8750,RAW_MATERIAL,,CVS PACKAGING PRIVATE LIMITED,DL01LW6036,,PM0000087; PM0000497,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=0.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_BEVERAGES,2026-08-12,GE-2026-2408,RAW_MATERIAL,,PUNJAB FUSION PVT LTD,PB03AZ8913,,RM0000268,,7270.0,kg_net_weighed,,billed_kg,7400.0,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=22680.000 tare=15410.000 challan_weight=None slip_no=BLANK diff_vs_bill=-130.0 pct=-1.757
WEIGHBRIDGE_INBOUND,JIVO_BEVERAGES,2026-07-28,GE-2026-4708,RAW_MATERIAL,,BALAJI INC.,DL01LAR8338,,PM0000775; PM0000776,,0.0,kg_net_weighed,,billed_kg,,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=12345.000 tare=None challan_weight=None slip_no=BLANK diff_vs_bill= pct=
WEIGHBRIDGE_INBOUND,JIVO_BEVERAGES,2026-05-25,GE-2026-5635,RAW_MATERIAL,,S.N. INDUSTRIES,DL1LY3059,,PM0000664; PM0000669,,1234.0,kg_net_weighed,,billed_kg,3189.0,kg,,,GET /weighment/gate-entries/{id}/weighment/view/ + arrival-slip billing_qty from the gate entry,gross=1234.000 tare=0.000 challan_weight=None slip_no=BLANK diff_vs_bill=-1955.0 pct=-61.3
