section,module,key,company,http,live_status,as_of,metric,value,unit,verified,feeds_planner,note
ORDER_INTAKE,ORDER PROCESSING,/order-processing/sync/,JIVO_OIL,200,BROKEN since 2026-08-17,2026-08-17T16:02,OMS mirror,FAILED,,TRUE,NO,"error: connection to server at ""103.89.45.75"", port 5432 failed: No route to host. That host is the decommissioned JSAP/OMS box. Last SUCCESS 2026-08-11: 2,281 orders, 5,482 lines. The mirror is 19 days frozen."
ORDER_INTAKE,ORDER PROCESSING,order states,JIVO_OIL,200,FROZEN,2026-08-11,RECEIVED/READY/PRODUCTION_REQUIRED/STOCK_CHECKED,2238/35/7/1,orders,TRUE,NO,"Only 43 of 2,281 mirrored orders ever left RECEIVED. The stock-check pipeline barely ran."
ORDER_INTAKE,SUPPLY CHAIN,/supply-chain/live-trail/ reads ORDR/RDR1 directly,JIVO_OIL,200,LIVE - this is the working order feed,"30 Aug 2026, 17:50 IST",open order book,"923 orders / 3,216 lines / INR 63.99 Cr",,TRUE,YES,"live-trail bypasses the broken OMS mirror and reads SAP sales orders straight. Books: JIVO_MART 786 orders INR 55.04 Cr, JIVO_OIL 137 orders INR 8.95 Cr. Mart is 86% of the demand on the factory."
MARKETPLACE,MARKETPLACE,/marketplace/*,JIVO_MART,403,NOT ENABLED FOR JIVO_OIL (403 WRONG_COMPANY),2026-08-30,channel / warehouse,FLIPKART only / GP-ECM Gupta Warehouse,,TRUE,NO,"Mart-only. One channel (FLIPKART), one SAP godown GP-ECM, customer CUSTA000934, branch 2. No Amazon channel exists in this build."
MARKETPLACE,MARKETPLACE,/marketplace/batches/,JIVO_MART,200,LIVE AND IN DAILY USE,2026-08-29T14:20,latest seller-sheet upload,"1,516 orders from 1,561 rows",,TRUE,NO,"Uploaded by Santosh. 29 batches. This is OUTBOUND FULFILMENT of stock that already exists - picked, packed, scanned, delivery-noted into SAP. It is not forward demand and must NOT be added to the production plan."
MARKETPLACE,MARKETPLACE,/marketplace/packing/summary/,JIVO_MART,200,LIVE,2026-08-30,orders still unpacked,272,orders,TRUE,NO,"63 of them unmapped to any SAP item. 101 SKU mappings on file, 72 combo definitions."
TRAP,ALL,Oil and Mart item codes are NOT the same product,JIVO_OIL vs JIVO_MART,,VERIFIED IN HANA,2026-08-30,FG codes present in both masters where the NAME differs,216 of 427 (50.6%),,TRUE,YES - CRITICAL,e.g. FG0000272 = DESI GHEE 5 LTR in Oil but SO OLIVE OIL 1 LTR in Mart; FG0000381 = EXTRA VIRGIN OLIVE 10ML in Oil but EXTRA VIRGIN OLIVE 200 MLS 35 PCS in Mart. Any Oil<->Mart join on ItemCode is wrong half the time. live-trail guards this by matching on NAME and only accepting the code when both masters agree - copy that rule.
TRAP,SUPPLY CHAIN,open PO quantity for bulk oil is read in MTS and treated as LTR,JIVO_OIL,,VERIFIED IN HANA - BUG IN THE FACTORY APP,2026-08-30,RM0000003 MUSTARD LOOSE OIL open PO cover,"376 L reported vs 413,597 L actual",L,TRUE,YES - CRITICAL,"SAP POR1 stores OpenQty in the PURCHASE UoM (MTS, NumPerMsr=1098.9 L/MT) and OpenInvQty in the INVENTORY UoM (LTR). live-trail's po_live+po_stale = 376.37 which is exactly SUM(OpenQty) in MTS. Consequence: the headline action 'Raise a PO for 600,097 LTR of MUSTARD LOOSE OIL' (INR 8.10 Cr) should be 186,876 L - overstated by 413,221 L / INR 5.58 Cr. Packaging is unaffected (PCS, NumPerMsr=1). Note SAP itself confirms 1 MT oil = 1,098.9 L, i.e. density 0.910."
TRAP,PLANNING & PURCHASE,the same MTS/LTR error is in SAP's own HANA procedure,JIVO_OIL,,VERIFIED,2026-08-02,RM0000003 open_po_qty in SALES PLANNING VS REQUIREMENT_WEEKLY,240.295,"(MTS shown against a 1,402,135 L requirement)",TRUE,YES,"And stock_in_hand is 0.0 for ALL 14 raw-material rows, so the procedure books the whole month's oil as a shortage. Two independent systems, the same unit defect. Do not trust either buy list for bulk oil without recomputing from OpenInvQty."
TRAP,SUPPLY CHAIN,forecast_id=44 returns 0 rows and still says plan_is_feasible:true,JIVO_OIL,200,FALSE GREEN,2026-08-30,/supply-chain/dashboard/?forecast_id=44,"0 rows, needs_ordering_today=0, plan_is_feasible=true",,TRUE,YES,"September cannot be seen through the factory app at all, and the app reports that as healthy rather than as missing data. Only forecast 43 (August) has rows."
TRAP,SUPPLY CHAIN,every headline green in supply-chain is empty-table green,JIVO_OIL,200,FALSE GREEN,2026-08-30,capacity.feasible / floors_below_policy / lines_over_capacity / needs_ordering_today,true / 0 / 0 / 0,,TRUE,YES,"0 machines on file, 0 items with a sales trend, 266 of 294 materials with NO lead time so order_by is null everywhere. The module cannot say 'order today' about anything."
TRAP,PLANNING & PURCHASE,/sap/plan-dashboard/* and /dashboards/inventory-age/* are gone,JIVO_OIL,404,REMOVED since the 2026-08-11 manifest,2026-08-30,endpoints 404,5,endpoints,TRUE,,"summary, details, procurement, sku, plus inventory-age report and filter-options. factory-cli's manifest still advertises them; the CLI errors. Their job appears to have moved into /supply-chain/live-trail/."
VERDICT,SUPPLY CHAIN,DOES jolly DUPLICATE THIS APP?,,,YES - substantially,2026-08-30,,DUPLICATE,,TRUE,YES,"/supply-chain/live-trail/ is already a working MRP: BOM explosion, stock pooled across Oil+Mart, WIP from open work orders, open-PO netting with a staleness rule, MEASURED supplier lead times from GRPO history, vendor and price per component, make-vs-buy, a per-department action queue, and a prioritised 'tomorrow' build list with the exact blocking component per SKU. jolly/engine/{plan_explode,materials,requirement,sep_gap,day_plan}.py rebuild this from SAP by hand."
VERDICT,SUPPLY CHAIN,WHAT jolly HAS THAT THIS APP DOES NOT,,,THE MISSING HALF,2026-08-30,,MACHINE CAPACITY + PROFIT ALLOCATION + SEPTEMBER,,TRUE,YES,"live-trail's own INFRASTRUCTURE action reads: 'Return the machine capacity and SKU-to-machine sheets'. capacity.available=false. jolly HAS the 6 filling lines, per-pack throughput, the 400 L flush and the 12h/24h shift rule. jolly also has realisation Rs/L and the premium-over-commodity tiebreak; live-trail prioritises by order value and lateness only. And jolly is on September while the app is stuck on August."
VERDICT,ALL,WHERE THE PLAN REALLY LIVES,,,"ONE PLAN, THREE COPIES",2026-08-30,,SAP OFCT is the master,,TRUE,YES,"A planner (SUMIT) keys the month into SAP's forecast module (OFCT/FCT1) AND uploads the same workbook to EXIM. September agrees to 0.01% across 84 codes. The factory app holds only a manual, month-stale mirror of the SAP copy. Nothing here is a second opinion - it is one document."
CAPACITY_DATA,SUPPLY CHAIN vs PRODUCTION,the machine data supply-chain says is missing is IN THE SAME APP,JIVO_OIL,200,LIVE,2026-08-30,/production-execution/lines/ + /line-configs/,"7 lines, 11 rated-speed configs",,TRUE,YES - CRITICAL,"live-trail INFRASTRUCTURE action says 'Return the machine capacity and SKU-to-machine sheets' and capacity.available=false, yet the Production module already holds the lines and their rated speeds. Only the SKU->machine link is genuinely absent: sku_code is BLANK on all 11 configs. Same blank-SKU finding as 2026-08-11."
CAPACITY_DATA,PRODUCTION,10 Head,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=3 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,6 Head,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=4 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,Clear Pack,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=1 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,JP Machine,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=2 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,Manual,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=7 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,Pouch Machine,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=5 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,Tin Head,JIVO_OIL,200,LIVE,2026-08-30,standard hours,"22.00/day, 572.00/month",h,TRUE,YES,"line id=6 active=True electricity_units_per_hour=None. 572 h/mo = 26 days x 22 h. Note this is the COSTING standard, not the 12h-shift/24h-ceiling rule the planner uses."
CAPACITY_DATA,PRODUCTION,10 Head / 1 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,2100.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,10 Head / 2 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,1260.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,10 Head / 5 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,900.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,6 Head / 1 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,1080.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,6 Head / 2 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,720.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,6 Head / 5 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,600.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,Clear Pack / 1 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,4800.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,Clear Pack / 5 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,3000.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,JP Machine / 1 LTR,JIVO_OIL,200,LIVE,2026-08-05,rated speed,5400.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,Pouch Machine / Hitech,JIVO_OIL,200,LIVE,2026-08-05,rated speed,1800.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,Pouch Machine / Samarpan,JIVO_OIL,200,LIVE,2026-08-05,rated speed,2400.00,pieces/hour,TRUE,YES,sku_code='' (BLANK - this is why the SKU-to-machine map does not exist); pieces_per_case=None
CAPACITY_DATA,PRODUCTION,lines with NO rated speed at all,JIVO_OIL,200,GAP,2026-08-30,"Tin Head, Manual",2 of 7,lines,TRUE,YES,"No line-config row exists for these two, so nothing can be scheduled on them by rate."
