CARD_CODE	CARD_NAME	VENDOR_GROUP	ACCT_KIND	IS_EXCLUDED	OCRD_BALANCE	PAYABLE	VENDOR_ADVANCE	N_OPEN_BILLS	RAW_OPEN	CREDIT_APPLIED	ADJ_OPEN	UNBACKED_CREDIT	MIGRATED_OPEN	BACKDATED_DUE_OPEN	OLDEST_DUE	DAYS_OLDEST	B0_NOTDUE	B1_1_30	B2_31_60	B3_61_90	B4_91_180	B5_181_365	B6_365PLUS	ADJ_OVERDUE_60PLUS	N_UNAPPLIED_PAY	UNAPPLIED_PAY	N_OPEN_CN	OPEN_CN	CO_RAW_OPEN	CO_PAYABLE	CO_ADJ_OPEN	CO_UNBACKED_CREDIT	CO_UNAPPLIED_PAY	CO_OPEN_CN	CO_VENDOR_ADVANCE	CO_MIGRATED_OPEN	CO_BACKDATED_DUE_OPEN	CO_ADJ_OPEN_TRADE	CO_ADJ_OVERDUE_60PLUS_TRADE
VENDA001365	M/S BATRA ENTERPRISES	SERVICE	TRADE	0	-40591	40591	0	3	40591	0	40591	0	0	0	2025-12-03	262	0	1095	38604	0	0	892	0	892	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001167	TOYOTA MATERIAL HANDLING INDIA PVT. LTD.	FIXED ASSETS	TRADE	0	-763	763	0	1	763	0	763	0	0	0	2025-12-01	264	0	0	0	0	0	763	0	763	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001665	MAHAJAN CARPET & FLOORING	PURCHASE	TRADE	0	-515	515	0	1	110765	110250	515	0	0	0	2026-04-08	136	0	0	0	0	515	0	0	515	1	110250	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001427	GOBIND RAM KANSHI RAM	PURCHASE	TRADE	0	-507	507	0	1	507	0	507	0	0	0	2025-10-01	325	0	0	0	0	0	507	0	507	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000790	PINKONNECT EXPRESS PRIVATE LIMITED PAAPOS	TRANSPORTER	TRADE	0	-68246	68246	0	1	386	0	386	67860	0	0	2025-03-17	523	0	0	0	0	0	0	386	386	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000374	VIVEKANAD MONDAL IMPREST JWPL2584	STAFF VENDOR	TRADE	0	-365	365	0	1	365	0	365	0	0	0	2026-02-02	201	0	0	0	0	0	365	0	365	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001418	RAMADUGU KRISHNA	SERVICE	TRADE	0	-260	260	0	1	260	0	260	0	0	0	2025-08-01	386	0	0	0	0	0	0	260	260	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001387	FEDERATION OF INDIAN MICRO AND SMALL &MEDIUM ENTERPRISES (FISME)	SERVICE	TRADE	0	-236	236	0	1	236	0	236	0	0	0	2025-09-23	333	0	0	0	0	0	236	0	236	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001388	EXPO OVERSEAS ENTREPRENEURS CHAMBER OF COMMERCE	SERVICE	TRADE	0	-236	236	0	1	236	0	236	0	0	0	2025-05-12	467	0	0	0	0	0	0	236	236	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000061	MONA KESHWANI IMPREST JWPL1005	STAFF VENDOR	TRADE	0	-228	228	0	2	1330	1102	228	0	228	228	2024-02-28	906	0	0	0	0	0	0	228	228	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001398	KAUSHIK ELECTRONICS	SERVICE	TRADE	0	-113	113	0	1	113	0	113	0	0	0	2025-07-01	417	0	0	0	0	0	0	113	113	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000958	BAHL PAPER MILLS LTD (AAACB5445K)	PURCHASE	TRADE	0	-108	108	0	2	137916	137808	108	0	0	0	2025-03-31	509	0	0	0	0	0	108	0	108	2	137808	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001500	SUNRISE INTERNET PVT LTD	SERVICE	TRADE	0	-60	60	0	3	4720	4660	60	0	0	0	2026-04-28	116	0	0	0	60	0	0	0	60	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001497	GROCERIES IMPEX	PURCHASE	TRADE	0	-48	48	0	2	381386	381338	48	0	0	0	2025-10-03	323	0	0	0	0	0	48	0	48	3	381338	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001610	SUBCOOLING SOLUTIONS	SERVICE	TRADE	0	-7	7	0	2	76701	76694	7	0	0	0	2026-05-06	108	0	0	0	0	7	0	0	7	2	76694	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000258	ASHOK MEHROTRA IMPREST JWPL2042	STAFF VENDOR	TRADE	0	-5	5	0	1	5	0	5	0	5	5	2024-09-02	719	0	0	0	0	0	0	5	5	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001020	FUTURE GENERAL INDIA INSURANCE COMPANY LIMITED	SERVICE	TRADE	0	-2195	2195	0	1	2	0	2	2193	2	2	2022-01-31	1664	0	0	0	0	0	0	2	2	1	1	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001674	VINAY SANITARY EMPORIUM NEW	SERVICE	TRADE	0	-2	2	0	1	11381	11379	2	0	0	0	2026-05-01	113	0	0	0	0	2	0	0	2	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000030	AZAD SIGNAGE & PRINT VEND	SERVICE	TRADE	0	-1	1	0	1	1	0	1	0	0	0	2026-03-25	150	0	0	0	0	1	0	0	1	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000146	OZONE FORTIS TECHNOLOGIES PVT LTD	FIXED ASSETS	TRADE	0	-1	1	0	1	15116	15115	1	0	0	0	2026-05-01	113	0	0	0	0	1	0	0	1	1	15115	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000626	ADOBE SYSTEMS SOFTWARE IRELAND LTD	SERVICE	TRADE	0	-1	1	0	1	1	0	1	0	0	0	2025-03-31	509	0	0	0	0	0	0	1	1	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001549	SAINI FABRICATION	SERVICE	TRADE	0	-1	1	0	1	1	0	1	0	0	0	2025-12-01	264	0	0	0	0	0	1	0	1	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000938	PINNACLE TRAXIM PVT LTD	PURCHASE	TRADE	0	-0.61	0.61	0	2	0.61	0	0.61	0	0.61	0.61	2019-12-16	2441	0	0	0	0	0	0	0.61	0.61	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000139	NETPLUS BROADBAND SERVICES PRIVATE LIMITED	SERVICE	TRADE	0	-0.34	0.34	0	3	0.34	0	0.34	0	0.28	0.28	2023-03-01	1270	0	0	0	0	0	0	0.34	0.34	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000027	INDIYUM FOODS PRIVATE LIMITED	PURCHASE	TRADE	0	-0.22	0.22	0	1	0.22	0	0.22	0	0	0	2024-11-01	659	0	0	0	0	0	0	0.22	0.22	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000693	RYSA AGRO PRODUCTS LLP	IMPORT & EXPORT	TRADE	0	-0.01	0.01	0	1	34800	34799.99	0.01	0	0.01	0.01	2023-12-14	982	0	0	0	0	0	0	0.01	0.01	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001695	M/S ARORA AGRI BUSINESS VENTURES	PURCHASE OIL	TRADE	0	-7094029	7094029	0	4	27267074	20173045	7094029	0	0	0	2026-08-09	13	0	7094029	0	0	0	0	0	0	8	20173045	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000616	SHIVAY EDIBLES PVT LTD	PURCHASE OIL	TRADE	0	-2512125	2512125	0	4	10221616	7709491	2512125	0	0	0	2026-06-12	71	0	0	2512125	0	0	0	0	0	1	3999491	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001703	SHIV SHAMBHU TRADERS	PURCHASE OIL	TRADE	0	-2425471	2425471	0	5	4855471	2430000	2425471	0	0	0	2026-06-04	79	0	0	2425471	0	0	0	0	0	1	2430000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000706	MEDIA MIND	SERVICE	TRADE	0	-1886129	1886129	0	1	1886129	0	1886129	0	0	0	2026-06-27	56	0	0	1886129	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000512	NATIONAL TIN INDUSTRIES	PURCHASE	TRADE	0	-1591949	1591949	0	2	1591949	0	1591949	0	0	0	2026-07-30	23	0	1591949	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000936	SSY CONTAINERS PVT LTD	PURCHASE	TRADE	0	-1475009	1475009	0	6	1475009	0	1475009	0	0	0	2026-08-17	5	1168430	306579	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000939	TPAC PACKAGING INDIA PVT LTD II	PURCHASE	TRADE	0	-1271773	1271773	0	6	1271773	0	1271773	0	0	0	2026-08-21	1	981929	289844	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001595	BABAJI UDYOG PVT. LTD.	SERVICE	TRADE	0	-1117141	1117141	0	4	1117141	0	1117141	0	0	0	2026-07-13	40	0	748415	368726	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000933	RAJ TECHNOPACK PVT LTD	PURCHASE	TRADE	0	-903646	903646	0	5	903646	0	903646	0	0	0	2026-08-24	-2	903646	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001034	HARYANA INDUSTRIAL COMPANY	PURCHASE	TRADE	0	-717920	717920	0	2	719456	1536	717920	0	0	0	2026-07-20	33	0	315832	402088	0	0	0	0	0	0	0	1	1536	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000601	FRYSTAL PET PRIVATE LIMITED	PURCHASE	TRADE	0	-598143	598143	0	4	1660178	1062035	598143	0	0	0	2026-07-31	22	598143	0	0	0	0	0	0	0	0	0	1	1062035	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001019	JOY PACK INDIA PVT LTD	PURCHASE	TRADE	0	-445945	445945	0	4	445945	0	445945	0	0	0	2026-07-13	40	0	0	445945	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000752	PARAMBA POLYMER	PURCHASE	TRADE	0	-442844	442844	0	2	442844	0	442844	0	0	0	2026-07-16	37	0	247701	195143	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000634	UFLEX LIMITED NEW	PURCHASE	TRADE	0	-403263	403263	0	3	1570663	1167400	403263	0	0	0	2026-05-08	106	0	403263	0	0	0	0	0	0	2	1167400	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000517	ROYAL PRIME LABELS	PURCHASE	TRADE	0	-358393	358393	0	8	358393	0	358393	0	0	0	2026-08-21	1	334481	23912	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001031	BR AGROTECH LTD	PURCHASE	TRADE	0	-253314	253314	0	1	253314	0	253314	0	0	0	2026-07-15	38	0	0	253314	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001676	ABHIMAN EXPRESS	TRANSPORTER	TRADE	0	-242599	242599	0	1	242599	0	242599	0	0	0	2026-07-22	31	0	0	242599	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001722	S S WATER TECHNOLOGIES	PURCHASE	TRADE	0	-238000	238000	0	1	413000	175000	238000	0	0	0	2026-07-10	43	0	0	238000	0	0	0	0	0	1	175000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000937	TPAC PACKAGING INDIA PVT LTD	PURCHASE	TRADE	0	-225154	225154	0	1	225154	0	225154	0	0	0	2026-08-24	-2	225154	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001523	MAHAVIR TRANSPORT	TRANSPORTER	TRADE	0	-165051	165051	0	7	165051	0	165051	0	0	0	2026-07-01	52	0	156957	8094	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000945	MULTILAYER INDUSTRIES	PURCHASE	TRADE	0	-162429	162429	0	3	162429	0	162429	0	0	0	2026-07-27	26	0	162429	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001571	BHARGAVE ROAD CARRIER	SERVICE	TRADE	0	-130680	130680	0	2	130680	0	130680	0	0	0	2026-07-27	26	0	130680	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	TRADE	0	-120489	120489	0	13	1515115	1394626	120489	0	0	0	2025-12-26	239	0	120489	0	0	0	0	0	0	2	1367169	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000800	SHREE RAM RMC	CIVIL	TRADE	0	-119975	119975	0	4	119975	0	119975	0	0	0	2026-07-21	32	0	88985	30990	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000117	MIEUX TECHNOLOGIES PRIVATE LIMITED	IT	TRADE	0	-68929	68929	0	1	68929	0	68929	0	0	0	2026-08-03	19	0	68929	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000784	I J M EXIM CONSULTANTS	PURCHASE	TRADE	0	-59400	59400	0	1	59400	0	59400	0	0	0	2026-08-01	21	0	59400	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001320	BALAJI INC.	PURCHASE	TRADE	0	-56946	56946	0	1	56946	0	56946	0	0	0	2026-07-15	38	0	0	56946	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	TRADE	0	-52473.63	52473.63	0	48	452166	399692.37	52473.63	0	0	0	2026-06-01	82	0	52473.63	0	0	0	0	0	0	4	374283.37	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000996	UNIQUE PACKTECH	PURCHASE	TRADE	0	-48028	48028	0	2	1074628	1026600	48028	0	0	0	2026-06-08	75	0	0	48028	0	0	0	0	0	1	1026600	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000285	J S BUILDERS	CIVIL	TRADE	0	-47040	47040	0	1	47040	0	47040	0	0	0	2026-07-23	30	0	47040	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000195	RAKESH	FIXED ASSETS	TRADE	0	-44292	44292	0	1	44292	0	44292	0	0	0	2026-07-13	40	0	0	44292	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001638	ANAND ENTERPRISES	PURCHASE OIL	TRADE	0	-42000	42000	0	2	113750	71750	42000	0	0	0	2026-03-01	174	0	0	42000	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001238	B V J ENTERPRISES	SERVICE	TRADE	0	-41760	41760	0	1	41760	0	41760	0	0	0	2026-08-17	5	0	41760	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001166	A & V  TRADING & CONSULTANCY	SERVICE	TRADE	0	-33548	33548	0	2	44552	11004	33548	0	0	0	2026-05-01	113	0	0	33548	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000987	INCENTIVE TA/DA/PAYABLE	SERVICE	TRADE	0	-29897	29897	0	10	441215	411318	29897	0	0	0	2025-10-31	295	0	29897	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001529	SACHIN R JAIN & ASSOCIATES	SERVICE	TRADE	0	-26700	26700	0	2	26700	0	26700	0	0	0	2026-08-08	14	0	26700	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000661	KRISHNA OVERSEAS GANAUR	SERVICE	TRADE	0	-25920	25920	0	4	79920	54000	25920	0	0	0	2026-06-01	82	0	25920	0	0	0	0	0	0	2	54000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000660	RAM BAILEY ENTERPRISES	SERVICE	TRADE	0	-21830	21830	0	1	21830	0	21830	0	0	0	2026-07-27	26	0	21830	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000005	AVTAR SINGH RUPAL IMPREST JWPL0014	STAFF VENDOR	TRADE	0	-17601.77	17601.77	0	8	75791.72	58189.95	17601.77	0	0	0	2024-11-22	638	0	17601.77	0	0	0	0	0	0	7	92105.14	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000943	PACKGEN INTERNATIONAL PVT LTD	PURCHASE	TRADE	0	-16933	16933	0	2	16933	0	16933	0	0	0	2026-07-22	31	0	0	16933	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001163	VANDNA BAHL	SERVICE	TRADE	0	-15739	15739	0	1	15739	0	15739	0	0	0	2026-07-01	52	0	0	15739	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000657	INFINITE SOLUTIONS	FIXED ASSETS	TRADE	0	-15340	15340	0	1	15340	0	15340	0	0	0	2026-07-02	51	0	0	15340	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001716	FALAK FABRICATION	PURCHASE	TRADE	0	-15000	15000	0	1	35000	20000	15000	0	0	0	2026-06-30	53	0	0	15000	0	0	0	0	0	1	20000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001718	SHRICHAND COMPUTERS PVT LTD	PURCHASE	TRADE	0	-13550	13550	0	1	13550	0	13550	0	0	0	2026-07-27	26	0	13550	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000586	GOPAL DASS & BROS	SERVICE	TRADE	0	-13536	13536	0	3	13536	0	13536	0	0	0	2026-07-16	37	0	12340	1196	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001739	ZENITHZEPHYR WELLNESS PRIVATE LIMITED	PURCHASE	TRADE	0	-13499	13499	0	1	13499	0	13499	0	0	0	2026-07-01	52	0	0	13499	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001647	SMILE'S MARKETING	SERVICE	TRADE	0	-10007	10007	0	1	10007	0	10007	0	0	0	2026-07-01	52	0	0	10007	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000684	SUKHDEV INTERIORS	SERVICE	TRADE	0	-10000	10000	0	1	45000	35000	10000	0	0	0	2026-07-01	52	0	0	10000	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	TRADE	0	-9905.6	9905.6	0	5	132313.6	122408	9905.6	0	0	0	2024-10-22	669	0	0	9905.6	0	0	0	0	0	1	100000	2	26908	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000381	NATRAJ OFFICE FURNITURE	FIXED ASSETS	TRADE	0	-9548	9548	0	2	46423	36875	9548	0	0	0	2023-01-09	1321	0	9548	0	0	0	0	0	0	2	36875	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001168	ANUSHA ANNAVAELLI	SERVICE	TRADE	0	-9230	9230	0	1	9230	0	9230	0	0	0	2026-07-01	52	0	0	9230	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000019	ARVINDER SINGH IMPREST JWPL0115	STAFF VENDOR	TRADE	0	-8970.73	8970.73	0	7	17099	8128.27	8970.73	0	0	0	2026-05-20	94	629	530	7811.73	0	0	0	0	0	6	8159.92	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000485	HITECH PACKAGING SOLUTION	PLANT & MACHINERY	TRADE	0	-8260	8260	0	3	25960	17700	8260	0	0	0	2026-07-01	52	0	8260	0	0	0	0	0	0	1	17700	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001090	ASHOK KITAB GHAR (BFYPK7430L)	PURCHASE	TRADE	0	-6868	6868	0	1	6868	0	6868	0	0	0	2026-07-06	47	0	0	6868	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
