group	section	host	path	methods	classification	proven	const	fields	evidence	source
seller	Global-Selling-Expansion	sellercentral.amazon.in	/marketplace/global-listings-expansion-data	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Global-Selling-Expansion	sellercentral.amazon.in	/marketplace/listing-preferences	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Global-Selling-Expansion	sellercentral.amazon.in	/marketplace/recommendation	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Global-Selling-Expansion	sellercentral.amazon.in	/marketplace/set-listing-preferences	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Global-Selling-Expansion	sellercentral.amazon.in	/meld/mons-api/GetMarketplaceSwitcher	GET	READ	PROVEN		27	PROVEN live GET 200 (200)	live-walk
seller	Global-Selling-Expansion	sellercentral.amazon.in	/multi-channel/listings/api/catalogs	GET	READ			0	GET (documented from bundle)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Inventory-FBA	sellercentral.amazon.in	/fba/dashboard/bff/graphql	POST	READ_POST			0	app-issued POST read (GraphQL/RPC) — G0 forbids POST, gate kept closed	live-walk-blocked
seller	Inventory-FBA	sellercentral.amazon.in	/fba/gstreports/report-history	GET	READ	PROVEN		0	PROVEN live GET 200 (200)	live-walk
seller	Inventory-FBA	sellercentral.amazon.in	/inventoryplanning/check-unread-message	GET	READ	PROVEN		1	PROVEN live GET 200 (200)	live-walk
seller	Inventory-FBA	sellercentral.amazon.in	/inventoryplanning/stranded-inventory/autoRemovalSettings	GET	READ	PROVEN		0	PROVEN live GET 200 (200)	live-walk
seller	Inventory-Pricing	sellercentral.amazon.in	/automatepricing/rules/listings/	?	UNKNOWN			0	verb and posture not proven (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Inventory-Pricing	sellercentral.amazon.in	/hz/inventory	?	UNKNOWN		url	0	verb and posture not proven (G1: denied)	d1bkay65ooam95.cloudfront.net_help_hub_11.1d1195a11dff62882ebe.chunk.min.js
seller	Inventory-Pricing	sellercentral.amazon.in	/myinventory/actions	?	UNKNOWN		source	0	verb and posture not proven (G1: denied)	d1bkay65ooam95.cloudfront.net_help_hub_amznvendor.f13c0a826c39124a21fa.chunk.min.js
seller	Inventory-Pricing	sellercentral.amazon.in	/myinventory/inventory	?	UNKNOWN			0	verb and posture not proven (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/EasyListConfig	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/S3ImageUpload	?	WRITE			0	upload — G2 absolute prohibition	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/brand/authorization	?	UNKNOWN			0	verb and posture not proven (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/clone-bsm-asin	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/clone-from-asin	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/clone-listing	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/create-listing	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/create-offer	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/create-pt-selection	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/create-variation-from-standalone	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/detailPageInfo	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/edit	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/edit-draft	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/edit-draft/save	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/fix-listing	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/get-standalone-for-variation	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/losg-global/get-listing	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/offer-full-form	?	UNKNOWN			0	verb and posture not proven (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/offer-prefilled	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/reconciledDetailsV2	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/searchSkus	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/write-offer	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/write-offer-full-form	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/ajax/write-variation-from-standalone	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/index.html	?	READ			0	page route — server-rendered GET	d1bkay65ooam95.cloudfront.net_help_hub_amznvendor.f13c0a826c39124a21fa.chunk.min.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone-bsm-asin	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone-bsm-asin/	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone-from-asin	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone-from-asin/	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/clone/	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/create	?	WRITE		oneByOneAddProduct	0	write-verb constant/path token (G1: deny)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/create-variation-from-standalone	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/create/	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/createFromDraft	?	WRITE		oneByOneFixProduct	0	write-verb constant/path token (G1: deny)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/edit	?	WRITE		oneByOneEditProduct	0	write-verb constant/path token (G1: deny)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/edit-draft	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/multi-create	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/offer-full-form	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/syh	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/listing/v1/log	?	UNKNOWN		url	0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/product/ajax/CreationValidation	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/product/ajax/EditValidation	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/product/ajax/FeePreview.ajax	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/product/ajax/MarketplaceListingEvent.ajax	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/abis/product/ajax/OfferValidation	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/drafts/api/get	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Listings-ASIN-Management	sellercentral.amazon.in	/drafts/api/getContributors	GET	READ	PROVEN		4	PROVEN live GET 200 (200)	live-walk
seller	Listings-ASIN-Management	sellercentral.amazon.in	/interactive/listing/workflow/create	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_preload.6ef853a8.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/interactive/listing/workflow/create/product_identity	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_preload.6ef853a8.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/interactive/listing/workflow/edit	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_preload.6ef853a8.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/interactive/listing/workflow/offer/offer	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_preload.6ef853a8.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/lyp/api/enabledFeatures	GET	READ	PROVEN		14	PROVEN live GET 200 (200)	live-walk
seller	Listings-ASIN-Management	sellercentral.amazon.in	/m/products/edit	GET	UNKNOWN		mobileEditWorkflow	0	READ-shaped but path has a write-verb segment — denied per guardrail (G1)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/product/DisplayEditProduct	?	WRITE		oldEdit	0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/spsx/ajax/checkSellerQualification	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/spsx/ajax/getAttributesNormalizedValues	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/spsx/ajax/getContributionScope	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_preload.6ef853a8.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/spsx/ajax/getFBAEligibilityAndRecommendation	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Listings-ASIN-Management	sellercentral.amazon.in	/syh/DisplayCondition	?	UNKNOWN		mobileSYHWorkflow	0	verb and posture not proven (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/conversation-api/v1/notifications	GET	READ	PROVEN		1	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/conversation-api/v1/sidebarContext	GET	READ	PROVEN		8	PROVEN live GET 200 (200)	d1bkay65ooam95.cloudfront.net_help_hub_main.952fe11d767a76f7ba6b.chunk.min.js
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/cases	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/cases/{uuid}	GET	READ	PROVEN		71	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/cases/{uuid}/orderContext	GET	READ	PROVEN		7	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/cases/{uuid}/responsetemplates	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/partnerAccounts	GET	READ	PROVEN		3	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/partnerAccounts/marketplaces	GET	READ	PROVEN		5	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/rights	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/topics/categories	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/weblab	GET	NOISE	PROVEN		2	telemetry/instrumentation/weblab — not a business data endpoint	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/global/weblab/v2	GET	NOISE	PROVEN		2	telemetry/instrumentation/weblab — not a business data endpoint	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/resourceError	POST	READ_POST			0	POST-bodied endpoint, read-shaped (G0 forbids POST)	messaging_inbox.html
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/api/weblab/marketplace	GET	NOISE			2	telemetry/instrumentation/weblab — not a business data endpoint	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/inbox	?	READ			0	page route — server-rendered GET	sc-home.html
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/overview/api/metric/contactsReportedUnresolved	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/overview/api/metric/contactsRequireAttention	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/overview/api/metric/contactsResolved	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/overview/api/metric/contactsResponseNeeded	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/v2/i18n/en-IN.{hash}.json	GET	READ_FILE	PROVEN		0	static i18n/translation asset (localisation strings)	live-walk
seller	Messaging-Buyer-Seller	sellercentral.amazon.in	/messaging/v2/i18n/en-US.{hash}.json	GET	READ_FILE	PROVEN		0	static i18n/translation asset (localisation strings)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/adConfig	GET	READ	PROVEN		2	PROVEN live GET 200 (200)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/manifest-v3	GET	READ	PROVEN		0	PROVEN live GET 200 (200)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/manifest-v3/quick-filters	GET	READ	PROVEN		0	PROVEN live GET 200 (200)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/notifications/MYO_LIST_ORDERS_EASYSHIP	GET	READ	PROVEN		1	PROVEN live GET 200 (200)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/prefs/table-content	GET	READ	PROVEN		4	PROVEN live GET 200 (200)	live-walk
seller	Orders	sellercentral.amazon.in	/orders-api/search	GET	READ	PROVEN		10	PROVEN live GET 200 (200)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/certification/1x1certification	?	UNKNOWN		source	0	verb and posture not proven (G1: denied)	d1bkay65ooam95.cloudfront.net_help_hub_amznvendor.f13c0a826c39124a21fa.chunk.min.js
seller	Product-Classification	sellercentral.amazon.in	/handmade/apply	?	WRITE		gatingHandmadePage	0	write-verb constant/path token (G1: deny)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Product-Classification	sellercentral.amazon.in	/handmade/productclassify	?	UNKNOWN		legacyHandmadeProductClassify	0	verb and posture not proven (G1: denied)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Product-Classification	sellercentral.amazon.in	/hz/manage-your-category/	?	UNKNOWN		manageYourCategory	0	verb and posture not proven (G1: denied)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Product-Classification	sellercentral.amazon.in	/hz/productclassify	?	UNKNOWN		legacyProductClassify	0	verb and posture not proven (G1: denied)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api	?	UNKNOWN			0	verb and posture not proven (G1: denied)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api/browse	GET	READ	PROVEN		0	PROVEN live GET 200 (200)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api/browse-nodes	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api/context	GET	READ	PROVEN		12	PROVEN live GET 200 (200)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api/favorites	GET	READ	PROVEN		16	PROVEN live GET 200 (200)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/productclassify/api/pt-search	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/edit	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/edit/handmade	?	WRITE			0	write-verb constant/path token (G1: deny)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productclassify/i18n/en-IN.{hash}.i18next.json	GET	READ_FILE	PROVEN		52	static i18n/translation asset (localisation strings)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/productclassify/i18n/en-US.{hash}.i18next.json	GET	READ_FILE	PROVEN		52	static i18n/translation asset (localisation strings)	live-walk
seller	Product-Classification	sellercentral.amazon.in	/productclassify/index.html	?	READ			0	page route — server-rendered GET	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productsearch/v2/search	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
seller	Product-Classification	sellercentral.amazon.in	/productsearch/valuesuggestions	?	UNKNOWN			0	read-shaped path but verb NOT proven in the minified source (G1: denied)	d3ou658vn5djeq.cloudfront.net_abis_main.fd4e88f5.js
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/homepage/homepage-asn-discrepancies	GET	READ		homepage-asn-discrepancies	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/homepage/homepage-confirmation	GET	READ		homepage-confirmation	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/homepage/homepage-recently-modified	GET	READ		homepage-recently-modified	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/members/po-mgmt/search/downloadVendorSearchFile	POST	READ_POST		PathPODownload	0	POST-bodied endpoint, read-shaped (G0 forbids POST)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/members/po-mgmt/search/generateVendorSearchFile-v3	POST	WRITE		PathPOGenerate	0	POST + write-verb token (G1 deny)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po-api/vendor/members/po-mgmt/search/getVendorSearchFileStatus	POST	READ_POST		PathPOStatus	0	POST-bodied endpoint, read-shaped (G0 forbids POST)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po/vendor/members/po-mgmt/dashboard	GET	READ		po-dashboard	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Purchase-Orders	www.vendorcentral.in	/po/vendor/members/po-mgmt/managepos	GET	READ		refererManagePOs	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Retail-Analytics-ARA	www.vendorcentral.in	/analytics/dashboard/vendorAnalytics	GET	READ		vendorAnalytics	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	Retail-Analytics-ARA	www.vendorcentral.in	/api/retail-analytics/v1/get-report-data	POST	READ_POST		get-report-data	0	POST-bodied endpoint, read-shaped (G0 forbids POST)	seed:VERIFIED-FINDINGS.md
vendor	Retail-Analytics-ARA	www.vendorcentral.in	/api/retail-analytics/v1/list-report-download-workflows	POST	READ_POST		PathWorkflows	0	POST-bodied endpoint, read-shaped (G0 forbids POST)	seed:VERIFIED-FINDINGS.md
vendor	Retail-Analytics-ARA	www.vendorcentral.in	/api/retail-analytics/v1/request-report-download	POST	WRITE		PathGenerate	0	POST + write-verb token (G1 deny)	seed:VERIFIED-FINDINGS.md
vendor	Retail-Analytics-ARA	www.vendorcentral.in	/retail-analytics/dashboard/sales	GET	READ		refererDashboard	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Catalog-Products	www.vendorcentral.in	/hz/vendor/members/products/details	GET	READ		product-details	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Catalog-Products	www.vendorcentral.in	/hz/vendor/members/products/mycatalog	GET	READ		mycatalog	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Catalog-Products	www.vendorcentral.in	/hz/vendor/members/products/prismo/api/getcsrftoken	GET	READ		getcsrftoken	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Coupon-Campaigns	www.vendorcentral.in	/hz/vendor/members/coupon-campaigns/download/{campaignId}/download-metrics	GET	READ		CouponDownloadMetrics	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Coupon-Campaigns	www.vendorcentral.in	/hz/vendor/members/coupon-campaigns/view/{campaignId}/campaign-metrics	GET	READ		coupon-referer	0	GET (documented from bundle)	seed:VERIFIED-FINDINGS.md
vendor	VC-Support-Help	sellercentral.amazon.in	/hz/vendor/	?	UNKNOWN			0	verb and posture not proven (G1: denied)	d1bkay65ooam95.cloudfront.net_help_hub_10.bd21120d8044dedd1f32.chunk.min.js
vendor	VC-Support-Help	sellercentral.amazon.in	/hz/vendor/members/help/embed/training/widget/layout/{param}/tags/{param}	?	UNKNOWN		source	0	verb and posture not proven (G1: denied)	d1bkay65ooam95.cloudfront.net_help_hub_amznvendor.f13c0a826c39124a21fa.chunk.min.js
vendor	VC-Support-Help	sellercentral.amazon.in	/hz/vendor/members/products/details	?	UNKNOWN		firstPartyOneByOnePage	0	verb and posture not proven (G1: denied)	dd5vo8kgyegf4.cloudfront.net_productclassify_app.41472558f388593627ab.min.js
